date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_5_normalized,smart_5_raw,smart_9_normalized,smart_9_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw
2024-06-03,SE000012,ST16000NM001G,16000900661248,0,dc3,CL_dc3_13,V_013,POD_013,13,0,100,375710,100,0,64,36261,100,0,100,0,74,26,100,0,100,0
2024-06-10,SE000012,ST16000NM001G,16000900661248,0,dc3,CL_dc3_13,V_013,POD_013,13,0,100,26945,100,0,64,36429,100,0,100,0,78,22,100,0,100,0
2024-06-17,SE000012,ST16000NM001G,16000900661248,0,dc3,CL_dc3_13,V_013,POD_013,13,0,100,75740,100,0,64,36597,100,0,100,0,71,29,100,0,100,0
2024-06-24,SE000012,ST16000NM001G,16000900661248,0,dc3,CL_dc3_13,V_013,POD_013,13,0,100,379496,100,0,64,36765,100,0,100,0,70,30,100,0,100,0
2024-04-01,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,21056,100,0,79,21896,100,0,100,0,73,27,100,0,100,0
2024-04-08,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,177615,100,0,78,22064,100,0,100,0,73,27,100,0,100,0
2024-04-15,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,407716,100,0,78,22232,100,0,100,0,72,28,100,0,100,0
2024-04-22,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,447438,100,0,78,22400,100,0,100,0,71,29,100,0,100,0
2024-04-29,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,253764,100,0,78,22568,100,0,100,0,75,25,100,0,100,0
2024-05-06,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,191710,100,0,78,22736,100,0,100,0,67,33,100,0,100,0
2024-05-13,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,332186,100,0,78,22904,100,0,100,0,72,28,100,0,100,0
2024-05-20,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,145356,100,0,77,23072,100,0,100,0,74,26,100,0,100,0
2024-05-27,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,10435,100,0,77,23240,100,0,100,0,74,26,100,0,100,0
2024-06-03,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,448556,100,0,77,23408,100,0,100,0,75,25,100,0,100,0
2024-06-10,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,79781,100,0,77,23576,100,0,100,0,73,27,100,0,100,0
2024-06-17,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,192475,100,0,77,23744,100,0,100,0,74,26,100,0,100,0
2024-06-24,SE000013,ST16000NM001G,16000900661248,0,dc1,CL_dc1_14,V_014,POD_014,14,0,100,485963,100,0,77,23912,100,0,100,0,70,30,100,0,100,0
2024-04-01,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,367329,100,0,69,31333,100,0,100,0,71,29,100,0,100,0
2024-04-08,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,69385,100,0,69,31501,100,0,100,0,68,32,100,0,100,0
2024-04-15,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,127131,100,0,69,31669,100,0,100,0,69,31,100,0,100,0
2024-04-22,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,363937,100,0,69,31837,100,0,100,0,68,32,100,0,100,0
2024-04-29,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,272967,100,0,68,32005,100,0,100,0,77,23,100,0,100,0
2024-05-06,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,398827,100,0,68,32173,100,0,100,0,71,29,100,0,100,0
2024-05-13,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,28663,100,0,68,32341,100,0,100,0,70,30,100,0,100,0
2024-05-20,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,95704,100,0,68,32509,100,0,100,0,72,28,100,0,100,0
2024-05-27,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,50115,100,0,68,32677,100,0,100,0,74,26,100,0,100,0
2024-06-03,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,150143,100,0,68,32845,100,0,100,0,71,29,100,0,100,0
2024-06-10,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,191347,100,0,67,33013,100,0,100,0,72,28,100,0,100,0
2024-06-17,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,5000,100,0,67,33181,100,0,100,0,68,32,100,0,100,0
2024-06-24,SE000014,ST16000NM001G,16000900661248,0,dc1,CL_dc1_0,V_015,POD_015,15,0,100,202660,100,0,67,33349,100,0,100,0,76,24,100,0,100,0
2024-04-01,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,83986,100,0,73,27116,100,0,100,0,71,29,100,0,100,0
2024-04-08,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,483859,100,0,73,27284,100,0,100,0,69,31,100,0,100,0
2024-04-15,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,266517,100,0,73,27452,100,0,100,0,75,25,100,0,100,0
2024-04-22,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,144233,100,0,73,27620,100,0,100,0,75,25,100,0,100,0
2024-04-29,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,28350,100,0,73,27788,100,0,100,0,72,28,100,0,100,0
2024-05-06,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,94008,100,0,73,27956,100,0,100,0,74,26,100,0,100,0
2024-05-13,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,409521,100,0,72,28124,100,0,100,0,76,24,100,0,100,0
2024-05-20,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,338497,100,0,72,28292,100,0,100,0,68,32,100,0,100,0
2024-05-27,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,283502,100,0,72,28460,100,0,100,0,76,24,100,0,100,0
2024-06-03,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,4267,100,0,72,28628,100,0,100,0,75,25,100,0,100,0
2024-06-10,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,12338,100,0,72,28796,100,0,100,0,76,24,100,0,100,0
2024-06-17,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,132484,100,0,72,28964,100,0,100,0,69,31,100,0,100,0
2024-06-24,SE000015,ST16000NM001G,16000900661248,0,dc2,CL_dc2_1,V_016,POD_016,16,0,100,221156,100,0,71,29132,100,0,100,0,73,27,100,0,100,0
2024-04-01,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,167807,100,0,84,16657,100,0,100,0,74,26,100,0,100,0
2024-04-08,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,197582,100,0,84,16825,100,0,100,0,78,22,100,0,100,0
2024-04-15,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,429127,100,0,84,16993,100,0,100,0,76,24,100,0,100,0
2024-04-22,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,62476,100,0,83,17161,100,0,100,0,71,29,100,0,100,0
2024-04-29,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,307955,100,0,83,17329,100,0,100,0,73,27,100,0,100,0
2024-05-06,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,113856,100,0,83,17497,100,0,100,0,68,32,100,0,100,0
2024-05-13,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,331594,100,0,83,17665,100,0,100,0,74,26,100,0,100,0
2024-05-20,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,444733,100,0,83,17833,100,0,100,0,69,31,100,0,100,0
2024-05-27,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,120180,100,0,82,18001,100,0,100,0,72,28,100,0,100,0
2024-06-03,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,410995,100,0,82,18169,100,0,100,0,73,27,100,0,100,0
2024-06-10,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,196004,100,0,82,18337,100,0,100,0,70,30,100,0,100,0
2024-06-17,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,196967,100,0,82,18505,100,0,100,0,72,28,100,0,100,0
2024-06-24,SE000016,ST16000NM001G,16000900661248,0,dc1,CL_dc1_2,V_017,POD_017,17,0,100,426523,100,0,82,18673,100,0,100,0,73,27,100,0,100,0
2024-04-01,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,491419,100,0,90,10486,100,0,100,0,72,28,100,0,100,0
2024-04-08,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,143202,100,0,90,10654,100,0,100,0,75,25,100,0,100,0
2024-04-15,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,90780,100,0,90,10822,100,0,100,0,74,26,100,0,100,0
2024-04-22,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,153617,100,0,90,10990,100,0,100,0,72,28,100,0,100,0
2024-04-29,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,104150,100,0,89,11158,100,0,100,0,67,33,100,0,100,0
2024-05-06,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,204339,100,0,89,11326,100,0,100,0,71,29,100,0,100,0
2024-05-13,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,204664,100,0,89,11494,100,0,100,0,70,30,100,0,100,0
2024-05-20,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,209124,100,0,89,11662,100,0,100,0,71,29,100,0,100,0
2024-05-27,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,182415,100,0,89,11830,100,0,100,0,73,27,100,0,100,0
2024-06-03,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,40081,100,0,89,11998,100,0,100,0,69,31,100,0,100,0
2024-06-10,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,215532,100,0,88,12166,100,0,100,0,70,30,100,0,100,0
2024-06-17,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,89092,100,0,88,12334,100,0,100,0,73,27,100,0,100,0
2024-06-24,SE000017,ST16000NM001G,16000900661248,0,dc2,CL_dc2_3,V_018,POD_018,18,0,100,239067,100,0,88,12502,100,0,100,0,77,23,100,0,100,0
2024-04-01,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,354411,100,0,88,12494,100,0,100,0,77,23,100,0,100,0
2024-04-08,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,428794,100,0,88,12662,100,0,100,0,69,31,100,0,100,0
2024-04-15,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,204196,100,0,88,12830,100,0,100,0,75,25,100,0,100,0
2024-04-22,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,288433,100,0,88,12998,100,0,100,0,68,32,100,0,100,0
2024-04-29,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,449345,100,0,87,13166,100,0,100,0,75,25,100,0,100,0
2024-05-06,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,87188,100,0,87,13334,100,0,100,0,75,25,100,0,100,0
2024-05-13,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,5748,100,0,87,13502,100,0,100,0,78,22,100,0,100,0
2024-05-20,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,31355,100,0,87,13670,100,0,100,0,68,32,100,0,100,0
2024-05-27,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,187843,100,0,87,13838,100,0,100,0,78,22,100,0,100,0
2024-06-03,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,306062,100,0,86,14006,100,0,100,0,71,29,100,0,100,0
2024-06-10,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,315368,100,0,86,14174,100,0,100,0,71,29,100,0,100,0
2024-06-17,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,329184,100,0,86,14342,100,0,100,0,76,24,100,0,100,0
2024-06-24,SE000018,ST16000NM001G,16000900661248,0,dc1,CL_dc1_4,V_019,POD_019,19,0,100,493734,100,0,86,14510,100,0,100,0,70,30,100,0,100,0
2024-04-01,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,284876,100,0,72,28960,100,0,100,0,72,28,100,0,100,0
2024-04-08,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,260747,100,0,71,29128,100,0,100,0,72,28,100,0,100,0
2024-04-15,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,115065,100,0,71,29296,100,0,100,0,71,29,100,0,100,0
2024-04-22,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,334870,100,0,71,29464,100,0,100,0,72,28,100,0,100,0
2024-04-29,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,315782,100,0,71,29632,100,0,100,0,68,32,100,0,100,0
2024-05-06,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,446952,100,0,71,29800,100,0,100,0,70,30,100,0,100,0
2024-05-13,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,151159,100,0,71,29968,100,0,100,0,69,31,100,0,100,0
2024-05-20,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,173502,100,0,70,30136,100,0,100,0,67,33,100,0,100,0
2024-05-27,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,161775,100,0,70,30304,100,0,100,0,66,34,100,0,100,0
2024-06-03,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,10337,100,0,70,30472,100,0,100,0,75,25,100,0,100,0
2024-06-10,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,347809,100,0,70,30640,100,0,100,0,73,27,100,0,100,0
2024-06-17,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,106787,100,0,70,30808,100,0,100,0,77,23,100,0,100,0
2024-06-24,SE000019,ST16000NM001G,16000900661248,0,dc2,CL_dc2_5,V_020,POD_020,20,0,100,128016,100,0,70,30976,100,0,100,0,75,25,100,0,100,0
2024-04-01,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,368760,100,0,89,11042,100,0,100,0,72,28,100,0,100,0
2024-04-08,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,167619,100,0,89,11210,100,0,100,0,74,26,100,0,100,0
2024-04-15,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,360151,100,0,89,11378,100,0,100,0,77,23,100,0,100,0
2024-04-22,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,130473,100,0,89,11546,100,0,100,0,70,30,100,0,100,0
2024-04-29,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,459761,100,0,89,11714,100,0,100,0,68,32,100,0,100,0
2024-05-06,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,402631,100,0,89,11882,100,0,100,0,69,31,100,0,100,0
2024-05-13,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,243926,100,0,88,12050,100,0,100,0,74,26,100,0,100,0
2024-05-20,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,136230,100,0,88,12218,100,0,100,0,72,28,100,0,100,0
2024-05-27,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,194752,100,0,88,12386,100,0,100,0,76,24,100,0,100,0
2024-06-03,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,106570,100,0,88,12554,100,0,100,0,73,27,100,0,100,0
2024-06-10,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,271846,100,0,88,12722,100,0,100,0,69,31,100,0,100,0
2024-06-17,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,423405,100,0,88,12890,100,0,100,0,73,27,100,0,100,0
2024-06-24,SE000020,ST16000NM001G,16000900661248,0,dc1,CL_dc1_6,V_021,POD_021,21,0,100,275907,100,0,87,13058,100,0,100,0,73,27,100,0,100,0
2024-04-01,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,274060,100,0,86,14860,100,0,100,0,68,32,100,0,100,0
2024-04-08,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,5809,100,0,85,15028,100,0,100,0,72,28,100,0,100,0
2024-04-15,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,450613,100,0,85,15196,100,0,100,0,74,26,100,0,100,0
2024-04-22,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,384432,100,0,85,15364,100,0,100,0,71,29,100,0,100,0
2024-04-29,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,300888,100,0,85,15532,100,0,100,0,77,23,100,0,100,0
2024-05-06,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,177615,100,0,85,15700,100,0,100,0,71,29,100,0,100,0
2024-05-13,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,139311,100,0,85,15868,100,0,100,0,77,23,100,0,100,0
2024-05-20,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,387598,100,0,84,16036,100,0,100,0,69,31,100,0,100,0
2024-05-27,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,437341,100,0,84,16204,100,0,100,0,72,28,100,0,100,0
2024-06-03,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,313066,100,0,84,16372,100,0,100,0,66,34,100,0,100,0
2024-06-10,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,116765,100,0,84,16540,100,0,100,0,69,31,100,0,100,0
2024-06-17,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,337107,100,0,84,16708,100,0,100,0,72,28,100,0,100,0
2024-06-24,SE000021,ST16000NM001G,16000900661248,0,dc3,CL_dc3_7,V_022,POD_022,22,0,100,174880,100,0,84,16876,100,0,100,0,69,31,100,0,100,0
2024-04-01,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,45238,100,0,76,24198,100,0,100,0,72,28,100,0,100,0
2024-04-08,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,486450,100,0,76,24366,100,0,100,0,71,29,100,0,100,0
2024-04-15,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,316826,100,0,76,24534,100,0,100,0,69,31,100,0,100,0
2024-04-22,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,499401,100,0,76,24702,100,0,100,0,72,28,100,0,100,0
2024-04-29,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,7949,100,0,76,24870,100,0,100,0,70,30,100,0,100,0
2024-05-06,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,26934,100,0,75,25038,100,0,100,0,68,32,100,0,100,0
2024-05-13,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,417602,100,0,75,25206,100,0,100,0,69,31,100,0,100,0
2024-05-20,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,357600,100,0,75,25374,100,0,100,0,72,28,100,0,100,0
2024-05-27,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,316557,100,0,75,25542,100,0,100,0,74,26,100,0,100,0
2024-06-03,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,464389,100,0,75,25710,100,0,100,0,70,30,100,0,100,0
2024-06-10,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,71390,100,0,75,25878,100,0,100,0,73,27,100,0,100,0
2024-06-17,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,366340,100,0,74,26046,100,0,100,0,67,33,100,0,100,0
2024-06-24,SE000022,ST16000NM001G,16000900661248,0,dc2,CL_dc2_8,V_023,POD_023,23,0,100,434027,100,0,74,26214,100,0,100,0,72,28,100,0,100,0
2024-04-01,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,224777,100,0,76,24856,100,0,100,0,73,27,100,0,100,0
2024-04-08,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,336621,100,0,75,25024,100,0,100,0,77,23,100,0,100,0
2024-04-15,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,430802,100,0,75,25192,100,0,100,0,79,21,100,0,100,0
2024-04-22,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,259090,100,0,75,25360,100,0,100,0,73,27,100,0,100,0
2024-04-29,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,411360,100,0,75,25528,100,0,100,0,73,27,100,0,100,0
2024-05-06,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,156286,100,0,75,25696,100,0,100,0,73,27,100,0,100,0
2024-05-13,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,388971,100,0,75,25864,100,0,100,0,71,29,100,0,100,0
2024-05-20,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,371359,100,0,74,26032,100,0,100,0,75,25,100,0,100,0
2024-05-27,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,427650,100,0,74,26200,100,0,100,0,70,30,100,0,100,0
2024-06-03,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,332868,100,0,74,26368,100,0,100,0,73,27,100,0,100,0
2024-06-10,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,405530,100,0,74,26536,100,0,100,0,72,28,100,0,100,0
2024-06-17,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,418170,100,0,74,26704,100,0,100,0,71,29,100,0,100,0
2024-06-24,SE000023,ST16000NM001G,16000900661248,0,dc2,CL_dc2_9,V_024,POD_024,24,0,100,366225,100,0,74,26872,100,0,100,0,74,26,100,0,100,0
2024-04-01,SE000024,ST16000NM001G,16000900661248,0,dc1,CL_dc1_10,V_025,POD_025,25,0,100,367824,100,0,82,18716,100,0,100,0,69,31,100,0,100,0
2024-04-08,SE000024,ST16000NM001G,16000900661248,0,dc1,CL_dc1_10,V_025,POD_025,25,0,100,371608,100,0,82,18884,100,0,100,0,70,30,100,0,100,0
2024-04-15,SE000024,ST16000NM001G,16000900661248,0,dc1,CL_dc1_10,V_025,POD_025,25,0,100,92865,100,0,81,19052,100,0,100,0,73,27,100,0,100,0
2024-04-22,SE000024,ST16000NM001G,16000900661248,0,dc1,CL_dc1_10,V_025,POD_025,25,0,100,404704,100,0,81,19220,100,0,100,0,73,27,100,0,100,0
2024-04-29,SE000024,ST16000NM001G,16000900661248,0,dc1,CL_dc1_10,V_025,POD_025,25,0,100,285718,100,0,81,19388,100,0,100,0,72,28,100,0,100,0
2024-05-06,SE000024,ST16000NM001G,16000900661248,0,dc1,CL_dc1_10,V_025,POD_025,25,0,100,187717,100,0,81,19556,100,0,100,0,75,25,100,0,100,0
2024-05-13,SE000024,ST16000NM001G,16000900661248,0,dc1,CL_dc1_10,V_025,POD_025,25,0,100,413478,100,0,81,19724,100,0,100,0,72,28,100,0,100,0
2024-05-20,SE000024,ST16000NM001G,16000900661248,0,dc1,CL_dc1_10,V_025,POD_025,25,0,100,394518,100,0,81,19892,100,0,100,0,72,28,100,0,100,0
